episodes,raw_rewards,shaped_rewards,rolling_avg,ep_lengths,td_losses,mean_qs,epsilons,variant
278,-25.016854395677257,-29.4868543956772,-342.0630842792806,93,57.92126816852924,-79.65350083757467,0.10635466182671269,dueling_dqn
279,-296.44752407167766,-301.13752407167766,-342.6484919573345,101,68.75005601069111,-87.62566743639705,0.10550382453209899,dueling_dqn
280,-223.03903619852701,-228.31903619852687,-342.3952574848487,108,64.40272605270687,-76.86648562498812,0.1046597939358422,dueling_dqn
281,-377.4509155038715,-387.82091550387145,-342.3870280670965,223,54.34826825243433,-79.1802587894276,0.10382251558435546,dueling_dqn
282,-234.1329291003433,-246.4029291003431,-340.4224783981136,276,49.90978433270674,-78.35912103675197,0.1029919354596806,dueling_dqn
283,-152.0655081520605,-157.02550815206035,-339.9773600811617,116,39.27678711170315,-87.8104758236509,0.10216799997600316,dueling_dqn
284,-201.12425429710322,-208.21425429710314,-339.8677166434829,170,47.122293100727845,-77.44561484419734,0.10135065597619514,dueling_dqn
285,-330.0990253583285,-336.09902535832856,-340.32669420036575,132,45.31289121543925,-79.0199520802415,0.10053985072838557,dueling_dqn
286,-250.97736281548933,-255.87736281548933,-338.9624899656239,119,51.48143989012519,-82.43613117287386,0.09973553192255849,dueling_dqn
287,-345.7706703136207,-350.9406703136207,-339.793987836063,122,43.73269203705723,-80.5735501103273,0.09893764766717802,dueling_dqn
288,-466.23031591638517,-471.98031591638517,-340.4382232364784,148,47.607805701798696,-68.1695559984065,0.0981461464858406,dueling_dqn
289,-263.8786620888759,-269.1186620888757,-342.04587347977287,130,46.03578913158017,-84.72171345567426,0.09736097731395386,dueling_dqn
290,-920.0927985591312,-931.5727985591334,-349.1586363278908,235,48.76497091511423,-46.32965615683702,0.09658208949544224,dueling_dqn
291,-160.93781627534517,-170.49781627534503,-350.16026361949463,196,39.162261024527865,-60.1727789827302,0.0958094327794787,dueling_dqn
292,-156.3966503917526,-160.43665039175238,-348.6602501040681,103,33.21009783727261,-82.14564727876875,0.09504295731724287,dueling_dqn
293,-157.2532690329656,-163.6032690329654,-348.37595192024355,154,47.79757272604378,-66.85120963065367,0.09428261365870493,dueling_dqn
294,-283.47683533473423,-295.1968353347342,-350.1851419539465,238,31.60474399184173,-55.41621715767673,0.09352835274943529,dueling_dqn
295,-247.9788720770794,-251.4988720770795,-353.0068155949199,89,35.50355122218233,-86.46479273115926,0.09278012592743981,dueling_dqn
296,-279.07340171736143,-282.40340171736153,-352.9286203300523,93,48.9905889875915,-85.18194486343404,0.0920378849200203,dueling_dqn
297,-300.5317705669414,-306.21177056694165,-354.40936422472527,143,40.53431302064631,-69.25975205360464,0.09130158184066013,dueling_dqn
298,-347.6968267247159,-353.2668267247159,-354.5367463321633,121,42.80116907215689,-63.93018994034108,0.09057116918593484,dueling_dqn
299,-359.2703306139424,-367.9203306139425,-354.42238453539403,197,37.11453295952689,-61.11997502684836,0.08984659983244736,dueling_dqn
300,-315.06737899082634,-317.89737899082667,-355.1777667983724,83,41.767505485171725,-90.52882798549128,0.08912782703378778,dueling_dqn
301,-379.32192360329435,-384.1319236032943,-354.82330292374945,107,34.29576096964685,-69.80103641025542,0.08841480441751748,dueling_dqn
302,-312.61627744279116,-316.25627744279154,-355.3374051307299,95,49.84645152268775,-82.33954388458685,0.08770748598217734,dueling_dqn
303,-165.57410127453045,-174.47410127453034,-353.30453623517366,184,40.51959606694211,-49.352805821180006,0.08700582609431992,dueling_dqn
304,-370.9660778701973,-383.2060778701973,-355.6745217562734,258,41.69545600381275,-48.08819961195638,0.08630977948556535,dueling_dqn
305,-310.1357759184501,-316.6457759184501,-355.4764438303644,141,39.79593279899881,-54.12454449270091,0.08561930124968083,dueling_dqn
306,-190.82548238492342,-197.44548238492314,-355.61483676355243,133,38.57111151982326,-54.01522946673653,0.08493434683968339,dueling_dqn
307,-361.80971454187465,-368.0097145418748,-355.61050974886433,145,52.264095533070034,-62.28449874193862,0.08425487206496592,dueling_dqn
308,-145.9820789200013,-147.43207892000135,-354.939231013722,59,42.287114428556464,-55.8899961185618,0.08358083308844619,dueling_dqn
309,-144.54693394462168,-146.01693394462177,-353.84574743788136,66,57.49675869519254,-54.92216595688972,0.08291218642373861,dueling_dqn
310,-443.74812740884073,-446.82812740884054,-355.0356194968291,85,55.698094555310426,-98.12712777943442,0.0822488889323487,dueling_dqn
311,-106.57202420947218,-107.75202420947215,-352.87066261160544,53,36.69650513964259,-62.15752014081445,0.08159089782088992,dueling_dqn
312,-490.49782920105895,-497.76782920105927,-346.9766794107615,146,37.809419459790206,-57.16517631105924,0.0809381706383228,dueling_dqn
313,-319.67346393237835,-326.03346393237825,-349.1342825941996,129,55.792378432681645,-54.64686131752039,0.08029066527321622,dueling_dqn
314,-318.98290220282865,-327.7329022028287,-349.43073668409755,178,38.9760513690507,-39.813052944330515,0.07964833995103049,dueling_dqn
315,-223.61953223391345,-228.89953223391325,-348.24591174784734,108,33.2819749488757,-64.21931536035378,0.07901115323142224,dueling_dqn
316,-119.9054741777028,-128.22547417770278,-347.99334194306454,170,34.9218381578697,-43.52432130827021,0.07837906400557086,dueling_dqn
317,-185.35863742958657,-195.17863742958644,-347.16496472690136,197,39.92063871274467,-39.32668558905978,0.07775203149352629,dueling_dqn
318,-412.8040965409308,-415.31409654093085,-348.25028369612994,79,51.29384675689099,-96.17470579152447,0.07713001524157807,dueling_dqn
319,-295.86200796987987,-305.9420079698797,-347.48508485132777,213,39.42940328792112,-31.364587246629338,0.07651297511964544,dueling_dqn
320,-211.61583764289477,-220.92583764289432,-344.03253819255156,191,44.24665914986268,-42.90730139794756,0.07590087131868828,dueling_dqn
321,-146.0431340275208,-157.4631340275207,-342.4058857244371,250,49.55236366665393,-27.624707776605156,0.07529366434813878,dueling_dqn
322,-167.99903616330693,-179.29903616330688,-335.5375683581336,250,47.43227904188453,-25.46629087624832,0.07469131503335366,dueling_dqn
323,-222.88056110714803,-227.38056110714794,-333.4481820844664,99,42.16475546057286,-57.376317214208626,0.07409378451308683,dueling_dqn
324,-340.6447386585292,-346.9047386585293,-334.4104722767082,148,33.949737505269795,-38.113313390698565,0.07350103423698214,dueling_dqn
325,-150.74229624823315,-159.35229624823347,-330.1659660748435,198,31.810276373621566,-17.862995299015687,0.07291302596308628,dueling_dqn
326,-498.4596408307659,-507.89964083076535,-332.28717040201946,220,38.23853315358105,-8.519408109687195,0.07232972175538159,dueling_dqn
327,-238.70350292242705,-242.21350292242698,-331.24481205629564,99,38.29629717098242,-24.63058611085956,0.07175108398133853,dueling_dqn
328,-104.35306447883278,-108.61306447883278,-326.3730077311936,108,42.36163633315697,-33.04585211400627,0.07117707530948782,dueling_dqn
329,-399.4269681253381,-402.69696812533806,-326.65446191494476,93,43.26643343922411,-2.0969878815546332,0.07060765870701191,dueling_dqn
330,-312.65575471412046,-316.5257547141209,-327.47154216411366,99,33.286815638381974,-5.731464621411854,0.07004279743735582,dueling_dqn
331,-260.15570892323933,-264.3257089232397,-327.60145141354656,96,65.41935934537116,-10.466981981157371,0.06948245505785698,dueling_dqn
332,-122.00558767980264,-126.13558767980267,-323.8150468854103,109,61.08708236400142,-23.530885187164152,0.06892659541739413,dueling_dqn
333,-597.3187441190696,-600.7087441190693,-327.49974630472815,75,47.173450995455426,19.151799616149468,0.06837518265405497,dueling_dqn
334,-573.8603765953609,-577.4203765953612,-329.2298873853238,73,40.188875569524356,30.889634325529535,0.06782818119282252,dueling_dqn
335,-374.6622311362908,-380.9622311362909,-329.42683677375163,135,48.643674273692106,-10.903748706775403,0.06728555574327995,dueling_dqn
336,-329.9951469484201,-333.61514694842,-327.4947661763265,73,54.86514575665746,-2.6761863048031476,0.06674727129733371,dueling_dqn
337,-251.54816254429866,-255.89816254429894,-324.5510876993263,108,51.699378111941954,-14.014321891341286,0.06621329312695504,dueling_dqn
338,-104.94970915635331,-109.72970915635321,-320.21767939832,113,65.73575925044256,-25.253264259192644,0.06568358678193939,dueling_dqn
339,-342.724658911901,-350.5146589119008,-319.1341095240975,157,50.95920345726231,-29.904738680572393,0.06515811808768388,dueling_dqn
340,-301.2406697224793,-309.4806697224791,-317.68059228891923,166,45.57181668878089,-29.242239526612696,0.0646368531429824,dueling_dqn
341,-281.5504137091028,-285.4004137091031,-313.62595986342353,116,49.98284421092337,-23.228984997289242,0.06411975831783853,dueling_dqn
