episodes,raw_rewards,shaped_rewards,rolling_avg,ep_lengths,td_losses,mean_qs,epsilons,variant
193,-180.38082199712667,-184.82082199712664,-315.0224089184282,99,29.33384603183491,-77.86403082460609,0.2105059607266794,d3qn
194,-130.51743987814967,-138.1074398781496,-313.9181555340041,156,21.904587305831,-50.21398002924191,0.20882191304086598,d3qn
195,-235.3550501492065,-243.42505014920647,-312.8281786011192,174,28.643730040367053,-54.50383930508492,0.20715133773653904,d3qn
196,-268.77946695533774,-271.9594669553377,-312.42457948448794,87,16.7444331469619,-70.60098966698726,0.20549412703464673,d3qn
197,-212.03374004073015,-220.68374004073024,-311.82548914426064,179,29.14608420077213,-62.43259658470036,0.20385017401836955,d3qn
198,-375.29711727124044,-379.6471172712405,-313.8432179810201,114,25.919489670449614,-92.74339672942615,0.20221937262622258,d3qn
199,-567.2220513063892,-573.9320513063891,-317.89872100149626,139,28.32143240591697,-84.30178741329388,0.2006016176452128,d3qn
200,-341.2188863147776,-347.4588863147773,-318.5541300805073,129,21.828205097763647,-88.4016572902002,0.1989968047040511,d3qn
201,-315.4453313928567,-318.975331392857,-318.7374610514899,97,26.897158136912935,-101.4674905438277,0.1974048302664187,d3qn
202,-291.2581825766585,-302.7481825766585,-319.70087492442946,240,27.19117127742426,-76.2195477289173,0.19582559162428734,d3qn
203,-201.84797485109902,-208.18797485109883,-319.2419945855248,134,30.97055005170219,-95.7458660472641,0.19425898689129303,d3qn
204,-182.78546682263345,-187.24546682263338,-319.01658894777535,97,46.07971481619349,-91.57102916581918,0.19270491499616269,d3qn
205,-381.4287521969459,-384.228752196946,-321.6578682140054,83,27.388290364662105,-117.00742021003632,0.19116327567619337,d3qn
206,-91.32667437761216,-99.44667437761208,-319.0276185901587,169,33.75601963442349,-74.37033778344816,0.18963396947078381,d3qn
207,-378.51024911355273,-383.86024911355264,-318.9431312532416,116,31.85987516137229,-54.035724333319116,0.18811689771501755,d3qn
208,-319.5484360082498,-326.93843600825016,-319.63506959149214,152,35.43359419160526,-65.74543304898495,0.1866119625332974,d3qn
